name,safe_name,price,link,image,file,original_file,processed_file,processed_size,label
Ülker Tuzlu Çubuk Kraker 40 G,Ülker Tuzlu Çubuk Kraker 40 G,7.50,https://www.migros.com.tr/ulker-tuzlu-cubuk-kraker-40-g-p-6af7a1,https://images.migrosone.com/sanalmarket/product/07010209/07010209-1747ff.jpg,snack_Ülker Tuzlu Çubuk Kraker 40 G.jpg,snack_Ülker Tuzlu Çubuk Kraker 40 G.jpg,dataset_split\train_aug\snack_Ülker Tuzlu Çubuk Kraker 40 G_aug2.jpg,330x330,chips
Ülker Tuzlu Çubuk Kraker 40 G,Ülker Tuzlu Çubuk Kraker 40 G,7.50,https://www.migros.com.tr/ulker-tuzlu-cubuk-kraker-40-g-p-6af7a1,https://images.migrosone.com/sanalmarket/product/07010209/07010209-1747ff.jpg,snack_Ülker Tuzlu Çubuk Kraker 40 G.jpg,snack_Ülker Tuzlu Çubuk Kraker 40 G.jpg,dataset_split\train_aug\snack_Ülker Tuzlu Çubuk Kraker 40 G_aug3.jpg,330x330,chips
Doritos Storm Tatlı Acı Süper Boy 125 G,Doritos Storm Tatlı Acı Süper Boy 125 G,58.95,https://www.migros.com.tr/doritos-storm-tatli-aci-super-boy-125-g-p-4d84e5,https://images.migrosone.com/sanalmarket/product/05080293/05080293_1-e22e61.jpeg,snack_Doritos Storm Tatlı Acı Süper Boy 125 G.jpg,snack_Doritos Storm Tatlı Acı Süper Boy 125 G.jpg,dataset_split\train_aug\snack_Doritos Storm Tatlı Acı Süper Boy 125 G_orig.jpg,330x330,chips
Doritos Storm Tatlı Acı Süper Boy 125 G,Doritos Storm Tatlı Acı Süper Boy 125 G,58.95,https://www.migros.com.tr/doritos-storm-tatli-aci-super-boy-125-g-p-4d84e5,https://images.migrosone.com/sanalmarket/product/05080293/05080293_1-e22e61.jpeg,snack_Doritos Storm Tatlı Acı Süper Boy 125 G.jpg,snack_Doritos Storm Tatlı Acı Süper Boy 125 G.jpg,dataset_split\train_aug\snack_Doritos Storm Tatlı Acı Süper Boy 125 G_aug1.jpg,330x330,chips
Doritos Storm Tatlı Acı Süper Boy 125 G,Doritos Storm Tatlı Acı Süper Boy 125 G,58.95,https://www.migros.com.tr/doritos-storm-tatli-aci-super-boy-125-g-p-4d84e5,https://images.migrosone.com/sanalmarket/product/05080293/05080293_1-e22e61.jpeg,snack_Doritos Storm Tatlı Acı Süper Boy 125 G.jpg,snack_Doritos Storm Tatlı Acı Süper Boy 125 G.jpg,dataset_split\train_aug\snack_Doritos Storm Tatlı Acı Süper Boy 125 G_aug2.jpg,330x330,chips
Doritos Storm Tatlı Acı Süper Boy 125 G,Doritos Storm Tatlı Acı Süper Boy 125 G,58.95,https://www.migros.com.tr/doritos-storm-tatli-aci-super-boy-125-g-p-4d84e5,https://images.migrosone.com/sanalmarket/product/05080293/05080293_1-e22e61.jpeg,snack_Doritos Storm Tatlı Acı Süper Boy 125 G.jpg,snack_Doritos Storm Tatlı Acı Süper Boy 125 G.jpg,dataset_split\train_aug\snack_Doritos Storm Tatlı Acı Süper Boy 125 G_aug3.jpg,330x330,chips
Migros Çikolatalı Puding Toz Karışımı 150 G,Migros Çikolatalı Puding Toz Karışımı 150 G,24.95,https://www.migros.com.tr/migros-cikolatali-puding-toz-karisimi-150-g-p-6c5787,https://images.migrosone.com/sanalmarket/product/07100295/07100295_1-f41c99.jpg,choco_Migros Çikolatalı Puding Toz Karışımı 150 G.jpg,choco_Migros Çikolatalı Puding Toz Karışımı 150 G.jpg,dataset_split\train_aug\choco_Migros Çikolatalı Puding Toz Karışımı 150 G_orig.jpg,330x330,chocolate
Migros Çikolatalı Puding Toz Karışımı 150 G,Migros Çikolatalı Puding Toz Karışımı 150 G,24.95,https://www.migros.com.tr/migros-cikolatali-puding-toz-karisimi-150-g-p-6c5787,https://images.migrosone.com/sanalmarket/product/07100295/07100295_1-f41c99.jpg,choco_Migros Çikolatalı Puding Toz Karışımı 150 G.jpg,choco_Migros Çikolatalı Puding Toz Karışımı 150 G.jpg,dataset_split\train_aug\choco_Migros Çikolatalı Puding Toz Karışımı 150 G_aug1.jpg,330x330,chocolate
Migros Çikolatalı Puding Toz Karışımı 150 G,Migros Çikolatalı Puding Toz Karışımı 150 G,24.95,https://www.migros.com.tr/migros-cikolatali-puding-toz-karisimi-150-g-p-6c5787,https://images.migrosone.com/sanalmarket/product/07100295/07100295_1-f41c99.jpg,choco_Migros Çikolatalı Puding Toz Karışımı 150 G.jpg,choco_Migros Çikolatalı Puding Toz Karışımı 150 G.jpg,dataset_split\train_aug\choco_Migros Çikolatalı Puding Toz Karışımı 150 G_aug2.jpg,330x330,chocolate
Migros Çikolatalı Puding Toz Karışımı 150 G,Migros Çikolatalı Puding Toz Karışımı 150 G,24.95,https://www.migros.com.tr/migros-cikolatali-puding-toz-karisimi-150-g-p-6c5787,https://images.migrosone.com/sanalmarket/product/07100295/07100295_1-f41c99.jpg,choco_Migros Çikolatalı Puding Toz Karışımı 150 G.jpg,choco_Migros Çikolatalı Puding Toz Karışımı 150 G.jpg,dataset_split\train_aug\choco_Migros Çikolatalı Puding Toz Karışımı 150 G_aug3.jpg,330x330,chocolate
Eti Karam Gurme Bitter Çikolatalı Gofret 50 g,Eti Karam Gurme Bitter Çikolatalı Gofret 50 g,29.95,https://www.migros.com.tr/eti-karam-gurme-bitter-cikolatali-gofret-50-g-p-6d43f1,https://images.migrosone.com/sanalmarket/product/7160817/7160817-b58034.jpg,choco_Eti Karam Gurme Bitter Çikolatalı Gofret 50 g.jpg,choco_Eti Karam Gurme Bitter Çikolatalı Gofret 50 g.jpg,dataset_split\train_aug\choco_Eti Karam Gurme Bitter Çikolatalı Gofret 50 g_orig.jpg,330x330,chocolate
Eti Karam Gurme Bitter Çikolatalı Gofret 50 g,Eti Karam Gurme Bitter Çikolatalı Gofret 50 g,29.95,https://www.migros.com.tr/eti-karam-gurme-bitter-cikolatali-gofret-50-g-p-6d43f1,https://images.migrosone.com/sanalmarket/product/7160817/7160817-b58034.jpg,choco_Eti Karam Gurme Bitter Çikolatalı Gofret 50 g.jpg,choco_Eti Karam Gurme Bitter Çikolatalı Gofret 50 g.jpg,dataset_split\train_aug\choco_Eti Karam Gurme Bitter Çikolatalı Gofret 50 g_aug1.jpg,330x330,chocolate
Eti Karam Gurme Bitter Çikolatalı Gofret 50 g,Eti Karam Gurme Bitter Çikolatalı Gofret 50 g,29.95,https://www.migros.com.tr/eti-karam-gurme-bitter-cikolatali-gofret-50-g-p-6d43f1,https://images.migrosone.com/sanalmarket/product/7160817/7160817-b58034.jpg,choco_Eti Karam Gurme Bitter Çikolatalı Gofret 50 g.jpg,choco_Eti Karam Gurme Bitter Çikolatalı Gofret 50 g.jpg,dataset_split\train_aug\choco_Eti Karam Gurme Bitter Çikolatalı Gofret 50 g_aug2.jpg,330x330,chocolate
Eti Karam Gurme Bitter Çikolatalı Gofret 50 g,Eti Karam Gurme Bitter Çikolatalı Gofret 50 g,29.95,https://www.migros.com.tr/eti-karam-gurme-bitter-cikolatali-gofret-50-g-p-6d43f1,https://images.migrosone.com/sanalmarket/product/7160817/7160817-b58034.jpg,choco_Eti Karam Gurme Bitter Çikolatalı Gofret 50 g.jpg,choco_Eti Karam Gurme Bitter Çikolatalı Gofret 50 g.jpg,dataset_split\train_aug\choco_Eti Karam Gurme Bitter Çikolatalı Gofret 50 g_aug3.jpg,330x330,chocolate
Çizmeci Time Up Sütlü Çikolatalı Sütlü Kremalı Bisküvi 30 G,Çizmeci Time Up Sütlü Çikolatalı Sütlü Kremalı Bisküvi 30 G,22.50,https://www.migros.com.tr/cizmeci-time-up-sutlu-cikolatali-sutlu-kremali-biskuvi-30-g-p-6d43de,https://images.migrosone.com/sanalmarket/product/07160798/07160798-bb7745.jpg,choco_Çizmeci Time Up Sütlü Çikolatalı Sütlü Kremalı Bisküvi 30 G.jpg,choco_Çizmeci Time Up Sütlü Çikolatalı Sütlü Kremalı Bisküvi 30 G.jpg,dataset_split\train_aug\choco_Çizmeci Time Up Sütlü Çikolatalı Sütlü Kremalı Bisküvi 30 G_orig.jpg,330x330,chocolate
Çizmeci Time Up Sütlü Çikolatalı Sütlü Kremalı Bisküvi 30 G,Çizmeci Time Up Sütlü Çikolatalı Sütlü Kremalı Bisküvi 30 G,22.50,https://www.migros.com.tr/cizmeci-time-up-sutlu-cikolatali-sutlu-kremali-biskuvi-30-g-p-6d43de,https://images.migrosone.com/sanalmarket/product/07160798/07160798-bb7745.jpg,choco_Çizmeci Time Up Sütlü Çikolatalı Sütlü Kremalı Bisküvi 30 G.jpg,choco_Çizmeci Time Up Sütlü Çikolatalı Sütlü Kremalı Bisküvi 30 G.jpg,dataset_split\train_aug\choco_Çizmeci Time Up Sütlü Çikolatalı Sütlü Kremalı Bisküvi 30 G_aug1.jpg,330x330,chocolate
Çizmeci Time Up Sütlü Çikolatalı Sütlü Kremalı Bisküvi 30 G,Çizmeci Time Up Sütlü Çikolatalı Sütlü Kremalı Bisküvi 30 G,22.50,https://www.migros.com.tr/cizmeci-time-up-sutlu-cikolatali-sutlu-kremali-biskuvi-30-g-p-6d43de,https://images.migrosone.com/sanalmarket/product/07160798/07160798-bb7745.jpg,choco_Çizmeci Time Up Sütlü Çikolatalı Sütlü Kremalı Bisküvi 30 G.jpg,choco_Çizmeci Time Up Sütlü Çikolatalı Sütlü Kremalı Bisküvi 30 G.jpg,dataset_split\train_aug\choco_Çizmeci Time Up Sütlü Çikolatalı Sütlü Kremalı Bisküvi 30 G_aug2.jpg,330x330,chocolate
Çizmeci Time Up Sütlü Çikolatalı Sütlü Kremalı Bisküvi 30 G,Çizmeci Time Up Sütlü Çikolatalı Sütlü Kremalı Bisküvi 30 G,22.50,https://www.migros.com.tr/cizmeci-time-up-sutlu-cikolatali-sutlu-kremali-biskuvi-30-g-p-6d43de,https://images.migrosone.com/sanalmarket/product/07160798/07160798-bb7745.jpg,choco_Çizmeci Time Up Sütlü Çikolatalı Sütlü Kremalı Bisküvi 30 G.jpg,choco_Çizmeci Time Up Sütlü Çikolatalı Sütlü Kremalı Bisküvi 30 G.jpg,dataset_split\train_aug\choco_Çizmeci Time Up Sütlü Çikolatalı Sütlü Kremalı Bisküvi 30 G_aug3.jpg,330x330,chocolate
Tadım Kavrulmuş Siyah Ayçekirdeği 180 G,Tadım Kavrulmuş Siyah Ayçekirdeği 180 G,56.00,https://www.migros.com.tr/tadim-kavrulmus-siyah-aycekirdegi-180-g-p-7b70db,https://images.migrosone.com/sanalmarket/product/08089819/8089819-5f54d6.jpg,snack_Tadım Kavrulmuş Siyah Ayçekirdeği 180 G.jpg,snack_Tadım Kavrulmuş Siyah Ayçekirdeği 180 G.jpg,dataset_split\train_aug\snack_Tadım Kavrulmuş Siyah Ayçekirdeği 180 G_orig.jpg,330x330,nuts_seeds
Tadım Kavrulmuş Siyah Ayçekirdeği 180 G,Tadım Kavrulmuş Siyah Ayçekirdeği 180 G,56.00,https://www.migros.com.tr/tadim-kavrulmus-siyah-aycekirdegi-180-g-p-7b70db,https://images.migrosone.com/sanalmarket/product/08089819/8089819-5f54d6.jpg,snack_Tadım Kavrulmuş Siyah Ayçekirdeği 180 G.jpg,snack_Tadım Kavrulmuş Siyah Ayçekirdeği 180 G.jpg,dataset_split\train_aug\snack_Tadım Kavrulmuş Siyah Ayçekirdeği 180 G_aug1.jpg,330x330,nuts_seeds
Tadım Kavrulmuş Siyah Ayçekirdeği 180 G,Tadım Kavrulmuş Siyah Ayçekirdeği 180 G,56.00,https://www.migros.com.tr/tadim-kavrulmus-siyah-aycekirdegi-180-g-p-7b70db,https://images.migrosone.com/sanalmarket/product/08089819/8089819-5f54d6.jpg,snack_Tadım Kavrulmuş Siyah Ayçekirdeği 180 G.jpg,snack_Tadım Kavrulmuş Siyah Ayçekirdeği 180 G.jpg,dataset_split\train_aug\snack_Tadım Kavrulmuş Siyah Ayçekirdeği 180 G_aug2.jpg,330x330,nuts_seeds
Tadım Kavrulmuş Siyah Ayçekirdeği 180 G,Tadım Kavrulmuş Siyah Ayçekirdeği 180 G,56.00,https://www.migros.com.tr/tadim-kavrulmus-siyah-aycekirdegi-180-g-p-7b70db,https://images.migrosone.com/sanalmarket/product/08089819/8089819-5f54d6.jpg,snack_Tadım Kavrulmuş Siyah Ayçekirdeği 180 G.jpg,snack_Tadım Kavrulmuş Siyah Ayçekirdeği 180 G.jpg,dataset_split\train_aug\snack_Tadım Kavrulmuş Siyah Ayçekirdeği 180 G_aug3.jpg,330x330,nuts_seeds
Eti Browni Intense Çikolatalı Kek 50 G,Eti Browni Intense Çikolatalı Kek 50 G,24.95,https://www.migros.com.tr/eti-browni-intense-cikolatali-kek-50-g-p-4dcae1,https://images.migrosone.com/sanalmarket/product/05098209/eti-browni-intense-50-gr-bb8473.jpg,choco_Eti Browni Intense Çikolatalı Kek 50 G.jpg,choco_Eti Browni Intense Çikolatalı Kek 50 G.jpg,dataset_split\train_aug\choco_Eti Browni Intense Çikolatalı Kek 50 G_orig.jpg,330x330,chocolate
Eti Browni Intense Çikolatalı Kek 50 G,Eti Browni Intense Çikolatalı Kek 50 G,24.95,https://www.migros.com.tr/eti-browni-intense-cikolatali-kek-50-g-p-4dcae1,https://images.migrosone.com/sanalmarket/product/05098209/eti-browni-intense-50-gr-bb8473.jpg,choco_Eti Browni Intense Çikolatalı Kek 50 G.jpg,choco_Eti Browni Intense Çikolatalı Kek 50 G.jpg,dataset_split\train_aug\choco_Eti Browni Intense Çikolatalı Kek 50 G_aug1.jpg,330x330,chocolate
Eti Browni Intense Çikolatalı Kek 50 G,Eti Browni Intense Çikolatalı Kek 50 G,24.95,https://www.migros.com.tr/eti-browni-intense-cikolatali-kek-50-g-p-4dcae1,https://images.migrosone.com/sanalmarket/product/05098209/eti-browni-intense-50-gr-bb8473.jpg,choco_Eti Browni Intense Çikolatalı Kek 50 G.jpg,choco_Eti Browni Intense Çikolatalı Kek 50 G.jpg,dataset_split\train_aug\choco_Eti Browni Intense Çikolatalı Kek 50 G_aug2.jpg,330x330,chocolate
Eti Browni Intense Çikolatalı Kek 50 G,Eti Browni Intense Çikolatalı Kek 50 G,24.95,https://www.migros.com.tr/eti-browni-intense-cikolatali-kek-50-g-p-4dcae1,https://images.migrosone.com/sanalmarket/product/05098209/eti-browni-intense-50-gr-bb8473.jpg,choco_Eti Browni Intense Çikolatalı Kek 50 G.jpg,choco_Eti Browni Intense Çikolatalı Kek 50 G.jpg,dataset_split\train_aug\choco_Eti Browni Intense Çikolatalı Kek 50 G_aug3.jpg,330x330,chocolate
Eti Gong Mısır ve Pirinç Patlağı 64 G,Eti Gong Mısır ve Pirinç Patlağı 64 G,25.90,https://www.migros.com.tr/eti-gong-misir-ve-pirinc-patlagi-64-g-p-6aff31,https://images.migrosone.com/sanalmarket/product/07012145/07012145-36cdc0.jpg,snack_Eti Gong Mısır ve Pirinç Patlağı 64 G.jpg,snack_Eti Gong Mısır ve Pirinç Patlağı 64 G.jpg,dataset_split\train_aug\snack_Eti Gong Mısır ve Pirinç Patlağı 64 G_orig.jpg,330x330,other
Eti Gong Mısır ve Pirinç Patlağı 64 G,Eti Gong Mısır ve Pirinç Patlağı 64 G,25.90,https://www.migros.com.tr/eti-gong-misir-ve-pirinc-patlagi-64-g-p-6aff31,https://images.migrosone.com/sanalmarket/product/07012145/07012145-36cdc0.jpg,snack_Eti Gong Mısır ve Pirinç Patlağı 64 G.jpg,snack_Eti Gong Mısır ve Pirinç Patlağı 64 G.jpg,dataset_split\train_aug\snack_Eti Gong Mısır ve Pirinç Patlağı 64 G_aug1.jpg,330x330,other
Eti Gong Mısır ve Pirinç Patlağı 64 G,Eti Gong Mısır ve Pirinç Patlağı 64 G,25.90,https://www.migros.com.tr/eti-gong-misir-ve-pirinc-patlagi-64-g-p-6aff31,https://images.migrosone.com/sanalmarket/product/07012145/07012145-36cdc0.jpg,snack_Eti Gong Mısır ve Pirinç Patlağı 64 G.jpg,snack_Eti Gong Mısır ve Pirinç Patlağı 64 G.jpg,dataset_split\train_aug\snack_Eti Gong Mısır ve Pirinç Patlağı 64 G_aug2.jpg,330x330,other
Eti Gong Mısır ve Pirinç Patlağı 64 G,Eti Gong Mısır ve Pirinç Patlağı 64 G,25.90,https://www.migros.com.tr/eti-gong-misir-ve-pirinc-patlagi-64-g-p-6aff31,https://images.migrosone.com/sanalmarket/product/07012145/07012145-36cdc0.jpg,snack_Eti Gong Mısır ve Pirinç Patlağı 64 G.jpg,snack_Eti Gong Mısır ve Pirinç Patlağı 64 G.jpg,dataset_split\train_aug\snack_Eti Gong Mısır ve Pirinç Patlağı 64 G_aug3.jpg,330x330,other
First Sensations Yeşil Nane Aromalı 27 G,First Sensations Yeşil Nane Aromalı 27 G,59.95,https://www.migros.com.tr/first-sensations-yesil-nane-aromali-27-g-p-6ca5a3,https://images.migrosone.com/sanalmarket/product/07120291/07120291-c95372.jpg,snack_First Sensations Yeşil Nane Aromalı 27 G.jpg,snack_First Sensations Yeşil Nane Aromalı 27 G.jpg,dataset_split\train_aug\snack_First Sensations Yeşil Nane Aromalı 27 G_orig.jpg,330x330,gum_mint
First Sensations Yeşil Nane Aromalı 27 G,First Sensations Yeşil Nane Aromalı 27 G,59.95,https://www.migros.com.tr/first-sensations-yesil-nane-aromali-27-g-p-6ca5a3,https://images.migrosone.com/sanalmarket/product/07120291/07120291-c95372.jpg,snack_First Sensations Yeşil Nane Aromalı 27 G.jpg,snack_First Sensations Yeşil Nane Aromalı 27 G.jpg,dataset_split\train_aug\snack_First Sensations Yeşil Nane Aromalı 27 G_aug1.jpg,330x330,gum_mint
First Sensations Yeşil Nane Aromalı 27 G,First Sensations Yeşil Nane Aromalı 27 G,59.95,https://www.migros.com.tr/first-sensations-yesil-nane-aromali-27-g-p-6ca5a3,https://images.migrosone.com/sanalmarket/product/07120291/07120291-c95372.jpg,snack_First Sensations Yeşil Nane Aromalı 27 G.jpg,snack_First Sensations Yeşil Nane Aromalı 27 G.jpg,dataset_split\train_aug\snack_First Sensations Yeşil Nane Aromalı 27 G_aug2.jpg,330x330,gum_mint
First Sensations Yeşil Nane Aromalı 27 G,First Sensations Yeşil Nane Aromalı 27 G,59.95,https://www.migros.com.tr/first-sensations-yesil-nane-aromali-27-g-p-6ca5a3,https://images.migrosone.com/sanalmarket/product/07120291/07120291-c95372.jpg,snack_First Sensations Yeşil Nane Aromalı 27 G.jpg,snack_First Sensations Yeşil Nane Aromalı 27 G.jpg,dataset_split\train_aug\snack_First Sensations Yeşil Nane Aromalı 27 G_aug3.jpg,330x330,gum_mint
Eti Tutku Kakao Kremalı Mozaik Bisküvi 100 G,Eti Tutku Kakao Kremalı Mozaik Bisküvi 100 G,25.00,https://www.migros.com.tr/eti-tutku-kakao-kremali-mozaik-biskuvi-100-g-p-6afaa3,https://images.migrosone.com/sanalmarket/product/7010979/7010979-37b062.jpg,snack_Eti Tutku Kakao Kremalı Mozaik Bisküvi 100 G.jpg,snack_Eti Tutku Kakao Kremalı Mozaik Bisküvi 100 G.jpg,dataset_split\train_aug\snack_Eti Tutku Kakao Kremalı Mozaik Bisküvi 100 G_orig.jpg,330x330,biscuit
Eti Tutku Kakao Kremalı Mozaik Bisküvi 100 G,Eti Tutku Kakao Kremalı Mozaik Bisküvi 100 G,25.00,https://www.migros.com.tr/eti-tutku-kakao-kremali-mozaik-biskuvi-100-g-p-6afaa3,https://images.migrosone.com/sanalmarket/product/7010979/7010979-37b062.jpg,snack_Eti Tutku Kakao Kremalı Mozaik Bisküvi 100 G.jpg,snack_Eti Tutku Kakao Kremalı Mozaik Bisküvi 100 G.jpg,dataset_split\train_aug\snack_Eti Tutku Kakao Kremalı Mozaik Bisküvi 100 G_aug1.jpg,330x330,biscuit
Eti Tutku Kakao Kremalı Mozaik Bisküvi 100 G,Eti Tutku Kakao Kremalı Mozaik Bisküvi 100 G,25.00,https://www.migros.com.tr/eti-tutku-kakao-kremali-mozaik-biskuvi-100-g-p-6afaa3,https://images.migrosone.com/sanalmarket/product/7010979/7010979-37b062.jpg,snack_Eti Tutku Kakao Kremalı Mozaik Bisküvi 100 G.jpg,snack_Eti Tutku Kakao Kremalı Mozaik Bisküvi 100 G.jpg,dataset_split\train_aug\snack_Eti Tutku Kakao Kremalı Mozaik Bisküvi 100 G_aug2.jpg,330x330,biscuit
Eti Tutku Kakao Kremalı Mozaik Bisküvi 100 G,Eti Tutku Kakao Kremalı Mozaik Bisküvi 100 G,25.00,https://www.migros.com.tr/eti-tutku-kakao-kremali-mozaik-biskuvi-100-g-p-6afaa3,https://images.migrosone.com/sanalmarket/product/7010979/7010979-37b062.jpg,snack_Eti Tutku Kakao Kremalı Mozaik Bisküvi 100 G.jpg,snack_Eti Tutku Kakao Kremalı Mozaik Bisküvi 100 G.jpg,dataset_split\train_aug\snack_Eti Tutku Kakao Kremalı Mozaik Bisküvi 100 G_aug3.jpg,330x330,biscuit
Nestle 1927 Sütlü Çikolatalı Gofret 28 G,Nestle 1927 Sütlü Çikolatalı Gofret 28 G,25.95,https://www.migros.com.tr/nestle-1927-sutlu-cikolatali-gofret-28-g-p-6b56de,https://images.migrosone.com/sanalmarket/product/7034590/7034590-dbebe8.jpg,choco_Nestle 1927 Sütlü Çikolatalı Gofret 28 G.jpg,choco_Nestle 1927 Sütlü Çikolatalı Gofret 28 G.jpg,dataset_split\train_aug\choco_Nestle 1927 Sütlü Çikolatalı Gofret 28 G_orig.jpg,330x330,chocolate
Nestle 1927 Sütlü Çikolatalı Gofret 28 G,Nestle 1927 Sütlü Çikolatalı Gofret 28 G,25.95,https://www.migros.com.tr/nestle-1927-sutlu-cikolatali-gofret-28-g-p-6b56de,https://images.migrosone.com/sanalmarket/product/7034590/7034590-dbebe8.jpg,choco_Nestle 1927 Sütlü Çikolatalı Gofret 28 G.jpg,choco_Nestle 1927 Sütlü Çikolatalı Gofret 28 G.jpg,dataset_split\train_aug\choco_Nestle 1927 Sütlü Çikolatalı Gofret 28 G_aug1.jpg,330x330,chocolate
Nestle 1927 Sütlü Çikolatalı Gofret 28 G,Nestle 1927 Sütlü Çikolatalı Gofret 28 G,25.95,https://www.migros.com.tr/nestle-1927-sutlu-cikolatali-gofret-28-g-p-6b56de,https://images.migrosone.com/sanalmarket/product/7034590/7034590-dbebe8.jpg,choco_Nestle 1927 Sütlü Çikolatalı Gofret 28 G.jpg,choco_Nestle 1927 Sütlü Çikolatalı Gofret 28 G.jpg,dataset_split\train_aug\choco_Nestle 1927 Sütlü Çikolatalı Gofret 28 G_aug2.jpg,330x330,chocolate
Nestle 1927 Sütlü Çikolatalı Gofret 28 G,Nestle 1927 Sütlü Çikolatalı Gofret 28 G,25.95,https://www.migros.com.tr/nestle-1927-sutlu-cikolatali-gofret-28-g-p-6b56de,https://images.migrosone.com/sanalmarket/product/7034590/7034590-dbebe8.jpg,choco_Nestle 1927 Sütlü Çikolatalı Gofret 28 G.jpg,choco_Nestle 1927 Sütlü Çikolatalı Gofret 28 G.jpg,dataset_split\train_aug\choco_Nestle 1927 Sütlü Çikolatalı Gofret 28 G_aug3.jpg,330x330,chocolate
Biscolata Mood Bardak 125 G,Biscolata Mood Bardak 125 G,56.00,https://www.migros.com.tr/biscolata-mood-bardak-125-g-p-6b1cae,https://images.migrosone.com/sanalmarket/product/07019694/7019694-6470ba.jpg,snack_Biscolata Mood Bardak 125 G.jpg,snack_Biscolata Mood Bardak 125 G.jpg,dataset_split\train_aug\snack_Biscolata Mood Bardak 125 G_orig.jpg,330x330,biscuit
Biscolata Mood Bardak 125 G,Biscolata Mood Bardak 125 G,56.00,https://www.migros.com.tr/biscolata-mood-bardak-125-g-p-6b1cae,https://images.migrosone.com/sanalmarket/product/07019694/7019694-6470ba.jpg,snack_Biscolata Mood Bardak 125 G.jpg,snack_Biscolata Mood Bardak 125 G.jpg,dataset_split\train_aug\snack_Biscolata Mood Bardak 125 G_aug1.jpg,330x330,biscuit
Biscolata Mood Bardak 125 G,Biscolata Mood Bardak 125 G,56.00,https://www.migros.com.tr/biscolata-mood-bardak-125-g-p-6b1cae,https://images.migrosone.com/sanalmarket/product/07019694/7019694-6470ba.jpg,snack_Biscolata Mood Bardak 125 G.jpg,snack_Biscolata Mood Bardak 125 G.jpg,dataset_split\train_aug\snack_Biscolata Mood Bardak 125 G_aug2.jpg,330x330,biscuit
Biscolata Mood Bardak 125 G,Biscolata Mood Bardak 125 G,56.00,https://www.migros.com.tr/biscolata-mood-bardak-125-g-p-6b1cae,https://images.migrosone.com/sanalmarket/product/07019694/7019694-6470ba.jpg,snack_Biscolata Mood Bardak 125 G.jpg,snack_Biscolata Mood Bardak 125 G.jpg,dataset_split\train_aug\snack_Biscolata Mood Bardak 125 G_aug3.jpg,330x330,biscuit
Doritos Dippas Mısır Cipsi Parti Boy 140 G,Doritos Dippas Mısır Cipsi Parti Boy 140 G,,https://www.migros.com.tr/doritos-dippas-misir-cipsi-parti-boy-140-g-p-4d83e0,https://images.migrosone.com/sanalmarket/product/05080032/05080032-981526.jpeg,snack_Doritos Dippas Mısır Cipsi Parti Boy 140 G.jpg,snack_Doritos Dippas Mısır Cipsi Parti Boy 140 G.jpg,dataset_split\train_aug\snack_Doritos Dippas Mısır Cipsi Parti Boy 140 G_orig.jpg,330x330,chips
Doritos Dippas Mısır Cipsi Parti Boy 140 G,Doritos Dippas Mısır Cipsi Parti Boy 140 G,,https://www.migros.com.tr/doritos-dippas-misir-cipsi-parti-boy-140-g-p-4d83e0,https://images.migrosone.com/sanalmarket/product/05080032/05080032-981526.jpeg,snack_Doritos Dippas Mısır Cipsi Parti Boy 140 G.jpg,snack_Doritos Dippas Mısır Cipsi Parti Boy 140 G.jpg,dataset_split\train_aug\snack_Doritos Dippas Mısır Cipsi Parti Boy 140 G_aug1.jpg,330x330,chips
Doritos Dippas Mısır Cipsi Parti Boy 140 G,Doritos Dippas Mısır Cipsi Parti Boy 140 G,,https://www.migros.com.tr/doritos-dippas-misir-cipsi-parti-boy-140-g-p-4d83e0,https://images.migrosone.com/sanalmarket/product/05080032/05080032-981526.jpeg,snack_Doritos Dippas Mısır Cipsi Parti Boy 140 G.jpg,snack_Doritos Dippas Mısır Cipsi Parti Boy 140 G.jpg,dataset_split\train_aug\snack_Doritos Dippas Mısır Cipsi Parti Boy 140 G_aug2.jpg,330x330,chips
Doritos Dippas Mısır Cipsi Parti Boy 140 G,Doritos Dippas Mısır Cipsi Parti Boy 140 G,,https://www.migros.com.tr/doritos-dippas-misir-cipsi-parti-boy-140-g-p-4d83e0,https://images.migrosone.com/sanalmarket/product/05080032/05080032-981526.jpeg,snack_Doritos Dippas Mısır Cipsi Parti Boy 140 G.jpg,snack_Doritos Dippas Mısır Cipsi Parti Boy 140 G.jpg,dataset_split\train_aug\snack_Doritos Dippas Mısır Cipsi Parti Boy 140 G_aug3.jpg,330x330,chips
Nutmaster Kakaolu Fındık Kreması & Grisini 52G,Nutmaster Kakaolu Fındık Kreması & Grisini 52G,24.50,https://www.migros.com.tr/nutmaster-kakaolu-findik-kremasi-grisini-52g-p-6d19dc,https://images.migrosone.com/sanalmarket/product/07150044/07150044-cc1f35.jpg,choco_Nutmaster Kakaolu Fındık Kreması & Grisini 52G.jpg,choco_Nutmaster Kakaolu Fındık Kreması & Grisini 52G.jpg,dataset_split\train_aug\choco_Nutmaster Kakaolu Fındık Kreması & Grisini 52G_orig.jpg,330x330,nuts_seeds
